Layer,Boundary,Protocol,Latency_ms
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.739160537719728
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,2.4449825286865234
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.539127349853516
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.118204116821289
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.923053741455078
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.150629043579102
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.010791778564451
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.071950912475586
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.943557739257812
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.914356231689453
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.918689727783203
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.2088756561279297
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.761882781982422
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.181623458862305
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.888648986816406
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.6013126373291016
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.679628372192383
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.33039665222168
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.3160400390625
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.684925079345703
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.336544036865234
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,190.65260887146
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.151987075805664
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,5.151987075805664
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,3.066539764404297
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,5.051136016845703
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.861780166625977
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.720449447631836
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.860588073730469
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.69660758972168
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.228944778442385
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.8056373596191406
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.67009162902832
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.296064376831055
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.73963737487793
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.353357315063477
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.799718856811523
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,2.826690673828125
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.973121643066406
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.327058792114258
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.694887161254883
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.398822784423828
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.57632064819336
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.5719871520996094
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,11.4288330078125
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.502534866333008
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.539510726928711
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.930019378662109
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.049415588378906
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.542184829711914
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.48500633239746
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,2.902507781982422
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.054183959960938
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.693103790283203
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,10.316610336303713
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,186.72800064086917
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.753517150878906
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,5.753755569458008
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,2.4940967559814453
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,3.353357315063477
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.240772247314453
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.885984420776367
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,11.296272277832031
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.867387771606445
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.013652801513672
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.71694564819336
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,10.271549224853516
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.970001220703125
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.05609130859375
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.1037330627441406
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.837627410888672
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.208253860473633
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.824752807617188
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.876375198364258
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.196996688842772
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.8352012634277344
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.081436157226562
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.094051361083984
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.896827697753906
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.174232482910156
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.8582763671875
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.947662353515625
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.024454116821289
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.0220489501953125
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.935285568237305
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.030393600463867
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.021997451782228
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,2.1424293518066406
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.824182510375977
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,188.9176368713379
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.969192504882813
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,3.4589767456054688
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,2.09808349609375
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,3.97038459777832
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.037805557250977
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.165887832641602
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,10.83660125732422
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1.180410385131836
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,10.825395584106444
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1.1620521545410156
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.848428726196289
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.125045776367188
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.887218475341797
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.5004615783691406
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,10.502815246582031
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.383014678955078
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.623050689697266
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.274202346801758
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.702754974365234
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.247903823852539
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.76252555847168
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.196239471435547
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.811162948608398
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.870580673217773
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.212638854980469
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.434896469116211
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.687423706054688
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.1058788299560547
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,10.678768157958984
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.245685577392578
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.770465850830078
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.416465759277344
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.557008743286133
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,190.52672386169436
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.5605430603027344
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,3.017902374267578
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,2.7387142181396484
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,5.667686462402344
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.437322616577148
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.430294036865234
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.58251953125
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.3669471740722656
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.637666702270508
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.381418228149414
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.635354995727539
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.330230712890625
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.646177291870115
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.349781036376953
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.639812469482422
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.533290863037109
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,55.79328536987305
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.741907119750977
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,39.07346725463867
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.840208053588867
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,188.6613368988037
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,3.227710723876953
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,2.1643638610839844
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,3.6873817443847656
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,39.03841972351074
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.848957061767578
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.135557174682617
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.909515380859375
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,10.112285614013672
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.157947540283203
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.846593856811523
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.863262176513672
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.114337921142578
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.948616027832031
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.053779602050781
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.982709884643555
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.023427963256836
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.032373428344727
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.959604263305664
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.0048828125
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.97979736328125
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.940343856811523
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.075071334838867
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.808021545410156
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,10.013580322265623
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.737926483154297
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.427309036254885
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,2.123594284057617
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,11.916637420654297
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.28826904296875
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.694171905517578
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.259897232055664
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,190.9191608428955
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,2.8083324432373047
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,2.932071685791016
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.727716445922852
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,5.142927169799805
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.506587982177734
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.489847183227539
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.02777099609375
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.012222290039062
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.5102367401123047
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.44717025756836
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.252433776855469
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.770465850830078
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.349946975708008
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.660720825195312
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.29446792602539
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,10.696172714233398
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.101919174194336
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.938074111938477
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.194259643554688
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.773876190185547
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.209207534790039
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.802413940429688
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.345893859863281
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.652521133422852
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.643367767333984
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.358001708984375
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.767417907714844
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.25357437133789
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.774570465087891
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.059812545776367
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.5097599029541016
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.626626968383787
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.4177303314208984
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,189.162015914917
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.584022521972656
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,4.776477813720703
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,2.4137496948242188
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,2.9549598693847656
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,5.170822143554688
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.125782012939453
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.776643753051758
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.682727813720703
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.00090217590332
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.019208908081055
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.607366561889648
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.384393692016602
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,2.9191970825195312
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.074211120605469
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.962278366088867
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.016347885131836
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.019664764404297
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.048938751220703
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.576040267944336
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.70513916015625
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.364728927612305
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.321523666381836
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.61578369140625
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.398460388183594
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.621816635131836
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.36038589477539
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.941701889038086
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,12.065649032592772
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.293037414550781
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.721040725708008
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.074884414672852
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.887290954589844
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.145622253417969
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.858991622924805
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,187.12449073791504
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.11622428894043
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,2.4569034576416016
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,3.470420837402344
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,4.82630729675293
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.889436721801758
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.652976989746094
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.550239562988281
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.067348480224609
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.74383544921875
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.858493804931641
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.122848510742188
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.129648208618164
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.867336273193359
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.930973052978516
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.059024810791016
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.069971084594727
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.939815521240234
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.939556121826172
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.073495864868164
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.8917064666748047
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.100509643554688
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.294706344604492
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,10.692596435546877
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1.1780261993408203
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.822202682495117
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.362655639648437
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.63425636291504
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,2.126455307006836
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,10.888338088989258
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1.5909671783447266
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,11.406421661376951
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.495382308959961
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.516073226928711
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.020856857299805
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,189.2693042755127
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,3.430604934692383
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.966684341430664
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,2.323150634765625
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.291461944580078
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,3.8542747497558594
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.720325469970703
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.336668014526367
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.664535522460938
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.1766891479492188
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.860588073730469
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.281044006347656
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.7198486328125
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.3245086669921875
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.686708450317385
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.185272216796875
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,16.764402389526367
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.17637825012207
