Boundary,Protocol,Time_Bin_Start_Sec,Bytes,Packets,Bytes_per_Sec,Packets_per_Sec
Middleware <-> TM221 (Modbus TCP),Modbus TCP,277.0,705,11,705.0,11.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,278.0,837,13,837.0,13.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,279.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,280.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,281.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,282.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,283.0,968,15,968.0,15.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,284.0,574,9,574.0,9.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,285.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,286.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,287.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,288.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,289.0,968,15,968.0,15.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,290.0,574,9,574.0,9.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,291.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,292.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,293.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,294.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,295.0,968,15,968.0,15.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,296.0,574,9,574.0,9.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,297.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,298.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,299.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,300.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,301.0,968,15,968.0,15.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,302.0,574,9,574.0,9.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,303.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,304.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,305.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,306.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,307.0,968,15,968.0,15.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,308.0,574,9,574.0,9.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,309.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,310.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,311.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,312.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,313.0,968,15,968.0,15.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,314.0,574,9,574.0,9.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,315.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,316.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,317.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,318.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,319.0,968,15,968.0,15.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,320.0,574,9,574.0,9.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,321.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,322.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,323.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,324.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,325.0,968,15,968.0,15.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,326.0,574,9,574.0,9.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,327.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,328.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,329.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,330.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,331.0,968,15,968.0,15.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,332.0,574,9,574.0,9.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,333.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,334.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,335.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,336.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,337.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,338.0,514,8,514.0,8.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,339.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,340.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,341.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,342.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,343.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,344.0,514,8,514.0,8.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,345.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,346.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,347.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,348.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,349.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,350.0,514,8,514.0,8.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,351.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,352.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,353.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,354.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,355.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,356.0,514,8,514.0,8.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,357.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,358.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,359.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,360.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,361.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,362.0,968,15,968.0,15.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,363.0,574,9,574.0,9.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,364.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,365.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,366.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,367.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,368.0,968,15,968.0,15.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,369.0,574,9,574.0,9.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,370.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,371.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,372.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,373.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,374.0,968,15,968.0,15.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,375.0,574,9,574.0,9.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,376.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,377.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,378.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,379.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,380.0,968,15,968.0,15.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,381.0,574,9,574.0,9.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,382.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,383.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,384.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,385.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,386.0,968,15,968.0,15.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,387.0,574,9,574.0,9.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,388.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,389.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,390.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,391.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,392.0,968,15,968.0,15.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,393.0,574,9,574.0,9.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,394.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,395.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,396.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,397.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,398.0,968,15,968.0,15.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,399.0,574,9,574.0,9.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,400.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,401.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,402.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,403.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,404.0,968,15,968.0,15.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,405.0,574,9,574.0,9.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,406.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,407.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,408.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,409.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,410.0,968,15,968.0,15.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,411.0,574,9,574.0,9.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,412.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,413.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,414.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,415.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,416.0,968,15,968.0,15.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,417.0,574,9,574.0,9.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,418.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,419.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,420.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,421.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,422.0,968,15,968.0,15.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,423.0,574,9,574.0,9.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,424.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,425.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,426.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,427.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,428.0,968,15,968.0,15.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,429.0,574,9,574.0,9.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,430.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,431.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,432.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,433.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,434.0,968,15,968.0,15.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,435.0,574,9,574.0,9.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,436.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,437.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,438.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,439.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,440.0,968,15,968.0,15.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,441.0,574,9,574.0,9.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,442.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,443.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,444.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,445.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,446.0,968,15,968.0,15.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,447.0,574,9,574.0,9.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,448.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,449.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,450.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,451.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,452.0,968,15,968.0,15.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,453.0,574,9,574.0,9.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,454.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,455.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,456.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,457.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,458.0,968,15,968.0,15.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,459.0,574,9,574.0,9.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,460.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,461.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,462.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,463.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,464.0,968,15,968.0,15.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,465.0,574,9,574.0,9.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,466.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,467.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,468.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,469.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,470.0,968,15,968.0,15.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,471.0,574,9,574.0,9.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,472.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,473.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,474.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,475.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,476.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,477.0,514,8,514.0,8.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,478.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,479.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,480.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,481.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,482.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,483.0,514,8,514.0,8.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,484.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,485.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,486.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,487.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,488.0,968,15,968.0,15.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,489.0,574,9,574.0,9.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,490.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,491.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,492.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,493.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,494.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,495.0,705,11,705.0,11.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,496.0,837,13,837.0,13.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,497.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,498.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,499.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,500.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,501.0,968,15,968.0,15.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,502.0,574,9,574.0,9.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,503.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,504.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,505.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,506.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,507.0,968,15,968.0,15.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,508.0,574,9,574.0,9.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,509.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,510.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,511.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,512.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,513.0,968,15,968.0,15.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,514.0,574,9,574.0,9.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,515.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,516.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,517.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,518.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,519.0,968,15,968.0,15.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,520.0,574,9,574.0,9.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,521.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,522.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,523.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,524.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,525.0,903,14,903.0,14.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,526.0,639,10,639.0,10.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,527.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,528.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,529.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,530.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,531.0,968,15,968.0,15.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,532.0,574,9,574.0,9.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,533.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,534.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,535.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,536.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,537.0,514,8,514.0,8.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,538.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,539.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,540.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,541.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,542.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,543.0,968,15,968.0,15.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,544.0,574,9,574.0,9.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,545.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,546.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,547.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,548.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,549.0,968,15,968.0,15.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,550.0,574,9,574.0,9.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,551.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,552.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,553.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,554.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,555.0,968,15,968.0,15.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,556.0,574,9,574.0,9.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,557.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,558.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,559.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,560.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,561.0,968,15,968.0,15.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,562.0,574,9,574.0,9.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,563.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,564.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,565.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,566.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,567.0,968,15,968.0,15.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,568.0,574,9,574.0,9.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,569.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,570.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,571.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,572.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,573.0,968,15,968.0,15.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,574.0,574,9,574.0,9.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,575.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,576.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,577.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,578.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,579.0,968,15,968.0,15.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,580.0,574,9,574.0,9.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,581.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,582.0,1028,16,1028.0,16.0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,583.0,1028,16,1028.0,16.0
